1	95347	953.470	1054	858 
2	93979	939.790	1049	838 
3	92543	925.430	1011	791 
4	90036	900.360	1001	791 
5	89264	892.640	990	792 
6	87372	873.720	979	789 
7	86523	865.230	1025	782 
8	86124	861.240	1036	782 
9	85876	858.760	1003	782 
10	83986	839.860	961	780 
11	83309	833.090	955	778 
12	82209	822.090	931	763 
13	81349	813.490	918	763 
14	79884	798.840	935	763 
15	79333	793.330	882	756 
16	79221	792.210	912	756 
17	78602	786.020	883	756 
18	77820	778.200	877	756 
19	76707	767.070	841	756 
20	76763	767.630	868	742 
21	77090	770.900	879	742 
22	78138	781.380	873	742 
23	77004	770.040	904	742 
24	76548	765.480	856	742 
25	75315	753.150	837	742 
26	75417	754.170	854	742 
27	75711	757.110	853	742 
28	76130	761.300	921	742 
29	76625	766.250	918	742 
30	75535	755.350	864	742 
31	75652	756.520	843	742 
32	74596	745.960	866	742 
33	75112	751.120	847	742 
34	75144	751.440	868	742 
35	75737	757.370	884	742 
36	75255	752.550	858	742 
37	74967	749.670	829	742 
38	75162	751.620	854	742 
39	74921	749.210	866	742 
40	75679	756.790	892	742 
41	75200	752.000	892	742 
42	75618	756.180	892	742 
43	75748	757.480	892	742 
44	75947	759.470	848	742 
45	74932	749.320	888	742 
46	75345	753.450	853	737 
47	75045	750.450	848	737 
48	75602	756.020	842	737 
49	75495	754.950	858	737 
50	74948	749.480	872	737 
51	74708	747.080	834	736 
52	76970	769.700	887	727 
53	76426	764.260	876	724 
54	76126	761.260	850	724 
55	75945	759.450	925	724 
56	76280	762.800	881	724 
57	74876	748.760	861	724 
58	73395	733.950	836	724 
59	73408	734.080	861	724 
60	73475	734.750	849	724 
61	72895	728.950	804	721 
62	74257	742.570	846	721 
63	74681	746.810	870	721 
64	76137	761.370	922	721 
65	74797	747.970	826	721 
66	74536	745.360	861	721 
67	73227	732.270	867	719 
68	74882	748.820	906	719 
69	74443	744.430	866	719 
70	75341	753.410	924	719 
71	74155	741.550	827	718 
72	74013	740.130	845	718 
73	74021	740.210	855	718 
74	73916	739.160	816	718 
75	73516	735.160	858	718 
76	74044	740.440	844	716 
77	74565	745.650	882	716 
78	74054	740.540	876	716 
79	74711	747.110	851	716 
80	74545	745.450	837	716 
81	74004	740.040	863	716 
82	74019	740.190	880	716 
83	73429	734.290	853	716 
84	72602	726.020	836	703 
85	73553	735.530	866	703 
86	74066	740.660	901	703 
87	73999	739.990	810	703 
88	72015	720.150	855	702 
89	72762	727.620	830	702 
90	74196	741.960	838	702 
91	73194	731.940	899	702 
92	73797	737.970	884	702 
93	72872	728.720	859	702 
94	73131	731.310	822	702 
95	71051	710.510	838	700 
96	71830	718.300	829	700 
97	71534	715.340	820	700 
98	72470	724.700	869	700 
99	71874	718.740	827	700 
100	72551	725.510	848	700 
101	71985	719.850	837	700 
102	71901	719.010	825	700 
103	71712	717.120	798	700 
104	71792	717.920	850	700 
105	70978	709.780	845	697 
106	72674	726.740	837	700 
107	71954	719.540	827	700 
108	71617	716.170	845	700 
109	70772	707.720	827	700 
110	71406	714.060	810	700 
111	71393	713.930	820	700 
112	72254	722.540	849	700 
113	72638	726.380	837	700 
114	70812	708.120	792	700 
115	71565	715.650	850	700 
116	71633	716.330	846	700 
117	70856	708.560	783	700 
118	71603	716.030	845	700 
119	71210	712.100	818	700 
120	71690	716.900	825	700 
121	71416	714.160	850	700 
122	70887	708.870	818	700 
123	71512	715.120	825	700 
124	71386	713.860	810	700 
125	71620	716.200	857	700 
126	72610	726.100	923	700 
127	71759	717.590	866	700 
128	71252	712.520	827	700 
129	71303	713.030	831	700 
130	71150	711.500	853	700 
131	71321	713.210	791	700 
132	71661	716.610	834	700 
133	71123	711.230	820	697 
134	71923	719.230	818	697 
135	72544	725.440	845	697 
136	71909	719.090	824	697 
137	71093	710.930	804	697 
138	71076	710.760	822	697 
139	71522	715.220	861	697 
140	71544	715.440	824	697 
141	71043	710.430	838	697 
142	71523	715.230	822	697 
143	70883	708.830	810	697 
144	71179	711.790	847	697 
145	70777	707.770	804	697 
146	72259	722.590	844	697 
147	71070	710.700	830	697 
148	71235	712.350	847	697 
149	71235	712.350	811	697 
150	71734	717.340	863	697 
151	73122	731.220	843	697 
152	71535	715.350	815	697 
153	71301	713.010	815	697 
154	70932	709.320	834	697 
155	70866	708.660	844	697 
156	70845	708.450	842	697 
157	71042	710.420	843	697 
158	71645	716.450	847	697 
159	71199	711.990	834	697 
160	71324	713.240	795	697 
161	72354	723.540	847	697 
162	71694	716.940	873	697 
163	72211	722.110	843	697 
164	71211	712.110	794	697 
165	71877	718.770	801	697 
166	71214	712.140	813	697 
167	70925	709.250	824	697 
168	71411	714.110	834	697 
169	71006	710.060	874	697 
170	70879	708.790	834	697 
171	71409	714.090	857	697 
172	72160	721.600	842	697 
173	71326	713.260	798	697 
174	71786	717.860	811	697 
175	71501	715.010	847	697 
176	72008	720.080	855	697 
177	71845	718.450	876	697 
178	71199	711.990	795	697 
179	70971	709.710	834	697 
180	71510	715.100	831	697 
181	71136	711.360	836	697 
182	70994	709.940	824	697 
183	71296	712.960	850	697 
184	70912	709.120	810	697 
185	70670	706.700	799	697 
186	71204	712.040	824	697 
187	71299	712.990	843	697 
188	71105	711.050	817	697 
189	71588	715.880	847	697 
190	71218	712.180	795	697 
191	71474	714.740	842	697 
192	71235	712.350	842	697 
193	70678	706.780	824	697 
194	72613	726.130	843	697 
195	71412	714.120	862	697 
196	71741	717.410	868	697 
197	71272	712.720	821	697 
198	72095	720.950	856	697 
199	71656	716.560	847	697 
200	71475	714.750	804	697 
201	71278	712.780	810	697 
202	70777	707.770	795	697 
203	71069	710.690	842	697 
204	71382	713.820	817	697 
205	71017	710.170	815	697 
206	71112	711.120	832	697 
207	71337	713.370	799	697 
208	70458	704.580	810	697 
209	71540	715.400	833	697 
210	71257	712.570	843	697 
211	70395	703.950	803	697 
212	70677	706.770	817	697 
213	71444	714.440	843	697 
214	71730	717.300	877	697 
215	71764	717.640	834	697 
216	71400	714.000	815	697 
217	70751	707.510	822	697 
218	71623	716.230	847	697 
219	70917	709.170	847	697 
220	71394	713.940	845	697 
221	71454	714.540	847	697 
222	71308	713.080	822	697 
223	70871	708.710	795	697 
224	71022	710.220	847	697 
225	71424	714.240	824	697 
226	70940	709.400	822	697 
227	71472	714.720	847	697 
228	71962	719.620	872	697 
229	71344	713.440	881	697 
230	71501	715.010	871	697 
231	71526	715.260	822	697 
232	71097	710.970	842	697 
233	71385	713.850	837	697 
234	71216	712.160	866	697 
235	71176	711.760	815	697 
236	70772	707.720	815	697 
237	71724	717.240	842	697 
238	71455	714.550	843	697 
239	71276	712.760	834	697 
240	71248	712.480	833	697 
241	71978	719.780	878	697 
242	73036	730.360	884	697 
243	70420	704.200	795	697 
244	71427	714.270	809	697 
245	71593	715.930	817	697 
246	71337	713.370	848	697 
247	70953	709.530	810	697 
248	71622	716.220	824	697 
249	71500	715.000	893	697 
250	71279	712.790	815	697 
251	70570	705.700	787	697 
252	70779	707.790	817	697 
253	71114	711.140	826	697 
254	70980	709.800	824	697 
255	71113	711.130	833	697 
256	70690	706.900	795	697 
257	71465	714.650	847	697 
258	71036	710.360	834	697 
259	71111	711.110	847	697 
260	71413	714.130	817	697 
261	70949	709.490	822	697 
262	71007	710.070	815	697 
263	71004	710.040	842	697 
264	72077	720.770	842	697 
265	71449	714.490	795	697 
266	71261	712.610	842	697 
267	71838	718.380	843	697 
268	71606	716.060	861	697 
269	70912	709.120	795	697 
270	71146	711.460	810	697 
271	70824	708.240	847	697 
272	71118	711.180	804	697 
273	71234	712.340	804	697 
274	71624	716.240	796	697 
275	71315	713.150	822	697 
276	71686	716.860	847	697 
277	71097	710.970	801	697 
